"Kingdom"	"Phylum"	"Class"	"Order"	"Family"	"Genus"	"Species"
"ASV412"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_constrictum"
"ASV413"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	NA
"ASV414"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV415"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"ASV416"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV417"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"ASV418"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV419"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV420"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV421"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV422"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV423"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV424"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV425"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV426"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV427"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV428"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV429"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV430"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV431"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV432"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV433"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV434"	NA	NA	NA	NA	NA	NA	NA
"ASV435"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"ASV436"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV437"	NA	NA	NA	NA	NA	NA	NA
"ASV438"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV439"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_iranica"
"ASV440"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV441"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV442"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"ASV443"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV444"	NA	NA	NA	NA	NA	NA	NA
"ASV445"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV446"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV447"	NA	NA	NA	NA	NA	NA	NA
"ASV448"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV449"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV450"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV451"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV452"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV453"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV454"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV455"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV456"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV457"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV458"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV459"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV460"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV461"	"Fungi"	"Ascomycota"	"Sordariomycetes"	NA	NA	NA	NA
"ASV462"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV463"	NA	NA	NA	NA	NA	NA	NA
"ASV464"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV465"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV466"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"ASV467"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_bernensis"
"ASV468"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV469"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV470"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	"Dominikia_iranica"
"ASV471"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV472"	NA	NA	NA	NA	NA	NA	NA
"ASV473"	NA	NA	NA	NA	NA	NA	NA
"ASV474"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV475"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV476"	NA	NA	NA	NA	NA	NA	NA
"ASV477"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucocoprinus"	NA
"ASV478"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV479"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV480"	NA	NA	NA	NA	NA	NA	NA
"ASV481"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV482"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV483"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV484"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV485"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV486"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV487"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV488"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV489"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV490"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV491"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV492"	"Fungi"	"Glomeromycota"	NA	NA	NA	NA	NA
"ASV493"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV494"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV495"	"Fungi"	"Basidiomycota"	"Tremellomycetes"	NA	NA	NA	NA
"ASV496"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV497"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Tympanis"	NA
"ASV498"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV499"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"ASV500"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Glomus"	NA
"ASV501"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV502"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Cantharellales"	"Ceratobasidiaceae"	NA	NA
"ASV503"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV504"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV505"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV506"	NA	NA	NA	NA	NA	NA	NA
"ASV507"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV508"	"Fungi"	"Ascomycota"	"Dothideomycetes"	"Capnodiales"	"Capnodiales_fam_Incertae_sedis"	"Pseudopenidiella"	NA
"ASV509"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV510"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV511"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV512"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV513"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV514"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV515"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV516"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV517"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV518"	NA	NA	NA	NA	NA	NA	NA
"ASV519"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV520"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV521"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	NA
"ASV522"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV523"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV524"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV525"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV526"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV527"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV528"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV529"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV530"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV531"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV532"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV533"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV534"	NA	NA	NA	NA	NA	NA	NA
"ASV535"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Cortinariaceae"	"Cortinarius"	"Cortinarius_saturninus"
"ASV536"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV537"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV538"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV539"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV540"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV541"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV542"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV543"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV544"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV545"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV546"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV547"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV548"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"ASV549"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV550"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV551"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV552"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV553"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV554"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV555"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV556"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiales_fam_Incertae_sedis"	"Mycochaetophora"	"Mycochaetophora_gentianae"
"ASV557"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV558"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV559"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV560"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"ASV561"	"Fungi"	NA	NA	NA	NA	NA	NA
"ASV562"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV563"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV564"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV565"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV566"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV567"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV568"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV569"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV570"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV571"	"Fungi"	NA	NA	NA	NA	NA	NA
"ASV572"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV573"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV574"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV575"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV576"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV577"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV578"	"Fungi"	"Glomeromycota"	"Paraglomeromycetes"	"Paraglomerales"	"Paraglomeraceae"	"Paraglomus"	"Paraglomus_laccatum"
"ASV579"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV580"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV581"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV582"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV583"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV584"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV585"	"Fungi"	"Basidiomycota"	"Agaricomycetes"	"Agaricales"	"Agaricaceae"	"Leucocoprinus"	NA
"ASV586"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV587"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"ASV588"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV589"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV590"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV591"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV592"	NA	NA	NA	NA	NA	NA	NA
"ASV593"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV594"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV595"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV596"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV597"	NA	NA	NA	NA	NA	NA	NA
"ASV598"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	NA
"ASV599"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_caledonium"
"ASV600"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"
"ASV601"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV602"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV603"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV604"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Septoglomus"	"Septoglomus_viscosum"
"ASV605"	"Fungi"	"Olpidiomycota"	"Olpidiomycetes"	"Olpidiales"	"Olpidiaceae"	"Olpidium"	"Olpidium_brassicae"
"ASV606"	"Fungi"	"Ascomycota"	NA	NA	NA	NA	NA
"ASV607"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV608"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	NA
"ASV609"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Claroideoglomeraceae"	NA	NA
"ASV610"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV611"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV612"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV613"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV614"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Rhizophagus"	"Rhizophagus_irregularis"
"ASV615"	NA	NA	NA	NA	NA	NA	NA
"ASV616"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Dominikia"	NA
"ASV617"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	"Helotiaceae"	"Phaeohelotium"	NA
"ASV618"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	NA	NA
"ASV619"	"Fungi"	"Glomeromycota"	"Glomeromycetes"	"Glomerales"	"Glomeraceae"	"Funneliformis"	"Funneliformis_mosseae"
"ASV620"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
"ASV621"	"Fungi"	"Ascomycota"	"Leotiomycetes"	"Helotiales"	NA	NA	NA
